index,massinit,Xinit,Yinit,Zinit,fehinit,amlt,fov_core,fov0_core,eta
28474,2.85425,0.74491398,0.25265161,0.00243441,-0.74470215,1.616782,0.018000,0.009000,0.565
28475,1.70425,0.71418392,0.27108965,0.01472643,0.05529785,2.316782,0.013728,0.006864,0.215
28476,1.41675,0.74714846,0.25131092,0.00154062,-0.94470215,1.791782,0.009575,0.004788,0.478
28477,2.56675,0.72734263,0.26319442,0.00946295,-0.14470215,2.491782,0.018000,0.009000,0.128
28478,1.99175,0.74139981,0.25476012,0.00384008,-0.54470215,2.141782,0.017881,0.008940,0.653
28479,0.84175,0.69427687,0.28303388,0.02268925,0.25529785,1.441782,0.001270,0.000635,0.303
28480,0.80581,0.74736287,0.25118228,0.00145485,-0.96970215,2.601157,0.000751,0.000375,0.533
28481,1.95581,0.72862658,0.26242405,0.00894937,-0.16970215,1.901157,0.017362,0.008681,0.183
28482,2.53081,0.74193035,0.25444179,0.00362786,-0.56970215,1.551157,0.018000,0.009000,0.358
28483,1.38081,0.69722270,0.28126638,0.02151092,0.23029785,2.251157,0.009056,0.004528,0.008
28484,1.66831,0.73672639,0.25756416,0.00570944,-0.36970215,1.726157,0.013209,0.006604,0.620
28485,2.81831,0.66919495,0.29808303,0.03272202,0.43029785,2.426157,0.018000,0.009000,0.270
28486,2.24331,0.74525182,0.25244891,0.00229927,-0.76970215,2.076157,0.018000,0.009000,0.445
28487,1.09331,0.71614781,0.26991132,0.01394088,0.03029785,1.376157,0.004903,0.002452,0.095
28488,1.23706,0.73961758,0.25582945,0.00455297,-0.46970215,2.338657,0.006980,0.003490,0.314
28489,2.38706,0.68453080,0.28888152,0.02658768,0.33029785,1.638657,0.018000,0.009000,0.664
28490,2.96206,0.74642686,0.25174389,0.00182926,-0.86970215,1.988657,0.018000,0.009000,0.139
28491,1.81206,0.72304913,0.26577052,0.01118035,-0.06970215,2.688657,0.015285,0.007643,0.489
28492,1.52456,0.74377778,0.25333333,0.00288889,-0.66970215,1.463657,0.011133,0.005566,0.226
28493,2.67456,0.70764465,0.27501321,0.01734214,0.13029785,2.163657,0.018000,0.009000,0.576
28494,2.09956,0.73311859,0.25972884,0.00715256,-0.26970215,2.513657,0.018000,0.009000,0.051
28495,0.94956,0.65083853,0.30909688,0.04006459,0.53029785,1.813657,0.002827,0.001414,0.401
28496,0.87769,0.73099485,0.26100309,0.00800206,-0.21970215,1.594907,0.001789,0.000894,0.467
28497,2.02769,0.64041658,0.31535005,0.04423337,0.58029785,2.294907,0.018000,0.009000,0.117
28498,2.60269,0.74290603,0.25385638,0.00323759,-0.61970215,2.644907,0.018000,0.009000,0.642
28499,1.45269,0.70269477,0.27798314,0.01932209,0.18029785,1.944907,0.010094,0.005047,0.292
28500,1.74019,0.74587266,0.25207640,0.00205094,-0.81970215,2.119907,0.014247,0.007124,0.379
28501,2.89019,0.71978039,0.26773177,0.01248784,-0.01970215,1.419907,0.018000,0.009000,0.029
28502,2.31519,0.73825229,0.25664863,0.00509908,-0.41970215,1.769907,0.018000,0.009000,0.554
28503,1.16519,0.67721715,0.29326971,0.02951314,0.38029785,2.469907,0.005942,0.002971,0.204
28504,1.02144,0.74455645,0.25286613,0.00257742,-0.71970215,1.857407,0.003865,0.001933,0.073
28505,2.17144,0.71211538,0.27233077,0.01555385,0.08029785,2.557407,0.018000,0.009000,0.423
28506,2.74644,0.73502181,0.25858692,0.00639128,-0.31970215,2.207407,0.018000,0.009000,0.248
28507,1.59644,0.66041718,0.30334969,0.03623313,0.48029785,1.507407,0.012171,0.006085,0.598
28508,1.30894,0.74083866,0.25509681,0.00406454,-0.51970215,2.382407,0.008018,0.004009,0.161
28509,2.45894,0.69118352,0.28488989,0.02392659,0.28029785,1.682407,0.018000,0.009000,0.511
28510,1.88394,0.74692148,0.25144711,0.00163141,-0.91970215,1.332407,0.016324,0.008162,0.336
28511,0.73394,0.72598753,0.26400748,0.01000499,-0.11970215,2.032407,0.000000,0.000000,0.686
28512,0.72495,0.73336809,0.25957915,0.00705277,-0.27595215,2.409750,0.000000,0.000000,0.289
28513,1.87495,0.65208114,0.30835131,0.03956754,0.52404785,1.709750,0.016194,0.008097,0.639
28514,2.44995,0.74387999,0.25327200,0.00284800,-0.67595215,1.359750,0.018000,0.009000,0.114
28515,1.29995,0.70822884,0.27466270,0.01710847,0.12404785,2.059750,0.007888,0.003944,0.464
28516,1.58745,0.74649181,0.25170492,0.00180328,-0.87595215,1.884750,0.012041,0.006020,0.202
28517,2.73745,0.72343384,0.26553970,0.01102646,-0.07595215,2.584750,0.018000,0.009000,0.552
28518,2.16245,0.73977778,0.25573333,0.00448889,-0.47595215,2.234750,0.018000,0.009000,0.027
28519,1.01245,0.68539756,0.28836147,0.02624098,0.32404785,1.534750,0.003735,0.001868,0.377
28520,1.15620,0.74533333,0.25240000,0.00226667,-0.77595215,2.147250,0.005812,0.002906,0.595
28521,2.30620,0.71662298,0.26962621,0.01375081,0.02404785,1.447250,0.018000,0.009000,0.245
28522,2.88120,0.73692652,0.25744409,0.00562939,-0.37595215,1.797250,0.018000,0.009000,0.420
28523,1.73120,0.67023809,0.29745714,0.03230476,0.42404785,2.497250,0.014117,0.007059,0.070
28524,1.44370,0.74205839,0.25436496,0.00357664,-0.57595215,1.622250,0.009965,0.004982,0.683
28525,2.59370,0.69793679,0.28083793,0.02122529,0.22404785,2.322250,0.018000,0.009000,0.333
28526,2.01870,0.74741459,0.25115125,0.00143416,-0.97595215,2.672250,0.018000,0.009000,0.508
28527,0.86870,0.72893686,0.26223789,0.00882526,-0.17595215,1.972250,0.001659,0.000830,0.158
28528,0.94058,0.74697944,0.25141233,0.00160822,-0.92595215,1.403500,0.002697,0.001349,0.005
28529,2.09058,0.72633317,0.26380010,0.00986673,-0.12595215,2.103500,0.018000,0.009000,0.355
28530,2.66558,0.74098191,0.25501086,0.00400724,-0.52595215,2.453500,0.018000,0.009000,0.180
28531,1.51558,0.69197101,0.28441739,0.02361160,0.27404785,1.753500,0.011003,0.005501,0.530
28532,1.80308,0.73524532,0.25845281,0.00630187,-0.32595215,2.278500,0.015156,0.007578,0.092
28533,2.95308,0.66155730,0.30266562,0.03577708,0.47404785,1.578500,0.018000,0.009000,0.442
28534,2.37808,0.74464774,0.25281136,0.00254090,-0.72595215,1.928500,0.018000,0.009000,0.267
28535,1.22808,0.71264259,0.27201444,0.01534296,0.07404785,2.628500,0.006850,0.003425,0.617
28536,1.08433,0.73843138,0.25654117,0.00502745,-0.42595215,1.666000,0.004774,0.002387,0.486
28537,2.23433,0.67816913,0.29269852,0.02913235,0.37404785,2.366000,0.018000,0.009000,0.136
28538,2.80933,0.74594543,0.25203274,0.00202183,-0.82595215,2.016000,0.018000,0.009000,0.661
28539,1.65933,0.72020817,0.26747510,0.01231673,-0.02595215,1.316000,0.013079,0.006540,0.311
28540,1.37183,0.74302045,0.25378773,0.00319182,-0.62595215,2.541000,0.008926,0.004463,0.399
28541,2.52183,0.70334116,0.27759531,0.01906354,0.17404785,1.841000,0.018000,0.009000,0.049
28542,1.94683,0.73127318,0.26083609,0.00789073,-0.22595215,1.491000,0.017232,0.008616,0.574
28543,0.79683,0.64176679,0.31453993,0.04369328,0.57404785,2.191000,0.000621,0.000310,0.224
28544,0.83277,0.74346234,0.25352259,0.00301506,-0.65095215,1.775375,0.001140,0.000570,0.694
28545,1.98277,0.70584686,0.27609188,0.01806126,0.14904785,2.475375,0.017751,0.008876,0.344
28546,2.55777,0.73234928,0.26019043,0.00746029,-0.25095215,2.125375,0.018000,0.009000,0.519
28547,1.40777,0.64703127,0.31138124,0.04158749,0.54904785,1.425375,0.009445,0.004723,0.169
28548,1.69527,0.73912334,0.25612600,0.00475066,-0.45095215,2.650375,0.013598,0.006799,0.606
28549,2.84527,0.68186820,0.29047908,0.02765272,0.34904785,1.950375,0.018000,0.009000,0.256
28550,2.27027,0.74622638,0.25186417,0.00190945,-0.85095215,1.600375,0.018000,0.009000,0.431
28551,1.12027,0.72186381,0.26648171,0.01165448,-0.05095215,2.300375,0.005293,0.002646,0.081
28552,1.26402,0.73610914,0.25793451,0.00595634,-0.35095215,1.337875,0.007369,0.003685,0.213
28553,2.41402,0.66599431,0.30000341,0.03400227,0.44904785,2.037875,0.018000,0.009000,0.563
28554,2.98902,0.74500024,0.25259986,0.00239990,-0.75095215,2.387875,0.018000,0.009000,0.038
28555,1.83902,0.71468452,0.27078929,0.01452619,0.04904785,1.687875,0.015675,0.007837,0.388
28556,1.55152,0.74720321,0.25127807,0.00151871,-0.95095215,2.212875,0.011522,0.005761,0.300
28557,2.70152,0.72767015,0.26299791,0.00933194,-0.15095215,1.512875,0.018000,0.009000,0.650
28558,2.12652,0.74153525,0.25467885,0.00378590,-0.55095215,1.862875,0.018000,0.009000,0.125
28559,0.97652,0.69502694,0.28258384,0.02238923,0.24904785,2.562875,0.003216,0.001608,0.475
28560,0.90464,0.74039668,0.25536199,0.00424133,-0.50095215,2.081625,0.002178,0.001089,0.410
28561,2.05464,0.68876318,0.28634209,0.02489473,0.29904785,1.381625,0.018000,0.009000,0.060
28562,2.62964,0.74674256,0.25155446,0.00170298,-0.90095215,1.731625,0.018000,0.009000,0.585
28563,1.47964,0.72492232,0.26464661,0.01043107,-0.10095215,2.431625,0.010484,0.005242,0.235
28564,1.76714,0.74427471,0.25303517,0.00269011,-0.70095215,1.556625,0.014636,0.007318,0.497
28565,2.91714,0.71049237,0.27330458,0.01620305,0.09904785,2.256625,0.018000,0.009000,0.147
28566,2.34214,0.73433251,0.25900049,0.00666700,-0.30095215,2.606625,0.018000,0.009000,0.672
28567,1.19214,0.65692140,0.30544716,0.03763144,0.49904785,1.906625,0.006331,0.003165,0.322
28568,1.04839,0.74564806,0.25221116,0.00214078,-0.80095215,2.519125,0.004255,0.002127,0.103
28569,2.19839,0.71846269,0.26852239,0.01301492,-0.00095215,1.819125,0.018000,0.009000,0.453
28570,2.77339,0.73769983,0.25698010,0.00532007,-0.40095215,1.469125,0.018000,0.009000,0.278
28571,1.62339,0.67429441,0.29502335,0.03068224,0.39904785,2.169125,0.012560,0.006280,0.628
28572,1.33589,0.73013676,0.26151794,0.00834529,-0.20095215,1.994125,0.008407,0.004204,0.016
28573,2.48589,0.63628300,0.31783020,0.04588680,0.59904785,2.694125,0.018000,0.009000,0.366
28574,1.91089,0.74255295,0.25406823,0.00337882,-0.60095215,2.344125,0.016713,0.008356,0.191
28575,0.76089,0.70070631,0.27917621,0.02011748,0.19904785,1.644125,0.000102,0.000051,0.541
28576,0.74292,0.74636098,0.25178341,0.00185561,-0.86345215,2.311313,0.000000,0.000000,0.459
28577,1.89292,0.72265927,0.26600444,0.01133629,-0.06345215,1.611313,0.016453,0.008227,0.109
28578,2.46792,0.73945512,0.25592693,0.00461795,-0.46345215,1.961313,0.018000,0.009000,0.634
28579,1.31792,0.68365372,0.28940777,0.02693851,0.33654785,2.661313,0.008148,0.004074,0.284
28580,1.60542,0.73286566,0.25988061,0.00725374,-0.26345215,1.436313,0.012301,0.006150,0.371
28581,2.75542,0.64958273,0.30985036,0.04056691,0.53654785,2.136313,0.018000,0.009000,0.021
28582,2.18042,0.74367411,0.25339553,0.00293035,-0.66345215,2.486313,0.018000,0.009000,0.546
28583,1.03042,0.70705298,0.27536821,0.01757881,0.13654785,1.786313,0.003995,0.001997,0.196
28584,1.17417,0.74180049,0.25451970,0.00367980,-0.56345215,2.573813,0.006071,0.003036,0.065
28585,2.32417,0.69649976,0.28170014,0.02180010,0.23654785,1.873813,0.018000,0.009000,0.415
28586,2.89917,0.74731041,0.25121376,0.00147584,-0.96345215,1.523813,0.018000,0.009000,0.240
28587,1.74917,0.72831207,0.26261276,0.00907517,-0.16345215,2.223813,0.014377,0.007188,0.590
28588,1.46167,0.74516914,0.25249851,0.00233234,-0.76345215,1.698813,0.010224,0.005112,0.153
28589,2.61167,0.71566639,0.27020017,0.01413345,0.03654785,2.398813,0.018000,0.009000,0.503
28590,2.03667,0.73652348,0.25768591,0.00579061,-0.36345215,2.048813,0.018000,0.009000,0.328
28591,0.88667,0.66814000,0.29871600,0.03314400,0.43654785,1.348813,0.001919,0.000959,0.678
28592,0.95855,0.73479520,0.25872288,0.00648192,-0.31345215,1.830063,0.002957,0.001478,0.568
28593,2.10855,0.65926455,0.30404127,0.03669418,0.48654785,2.530063,0.018000,0.009000,0.218
28594,2.68355,0.74446386,0.25292168,0.00261445,-0.71345215,2.180063,0.018000,0.009000,0.393
28595,1.53355,0.71158133,0.27265120,0.01576747,0.08654785,1.480063,0.011262,0.005631,0.043
28596,1.82105,0.74686269,0.25148239,0.00165492,-0.91345215,2.355063,0.015415,0.007708,0.656
28597,2.97105,0.72563721,0.26421767,0.01014512,-0.11345215,1.655063,0.018000,0.009000,0.306
28598,2.39605,0.74069339,0.25518397,0.00412264,-0.51345215,1.305063,0.018000,0.009000,0.481
28599,1.24605,0.69038645,0.28536813,0.02424542,0.28654785,2.005063,0.007110,0.003555,0.131
28600,1.10230,0.74278999,0.25392600,0.00328400,-0.61345215,1.567563,0.005033,0.002517,0.349
28601,2.25230,0.70204022,0.27837587,0.01958391,0.18654785,2.267563,0.018000,0.009000,0.699
28602,2.82730,0.73071271,0.26117238,0.00811492,-0.21345215,2.617563,0.018000,0.009000,0.174
28603,1.67730,0.63905259,0.31616845,0.04477896,0.58654785,1.917563,0.013339,0.006669,0.524
28604,1.38980,0.73807069,0.25675759,0.00517172,-0.41345215,2.092563,0.009186,0.004593,0.262
28605,2.53980,0.67625410,0.29384754,0.02989836,0.38654785,1.392563,0.018000,0.009000,0.612
28606,1.96480,0.74579885,0.25212069,0.00208046,-0.81345215,1.742563,0.017492,0.008746,0.087
28607,0.81480,0.71934693,0.26799184,0.01266123,-0.01345215,2.442563,0.000880,0.000440,0.437
28608,0.77886,0.74009155,0.25554507,0.00436338,-0.48845215,1.501938,0.000361,0.000181,0.142
28609,1.92886,0.68710047,0.28733972,0.02555981,0.31154785,2.201938,0.016972,0.008486,0.492
28610,2.50386,0.74661897,0.25162862,0.00175241,-0.88845215,2.551938,0.018000,0.009000,0.317
28611,1.35386,0.72418803,0.26508718,0.01072479,-0.08845215,1.851938,0.008667,0.004333,0.667
28612,1.64136,0.74408014,0.25315191,0.00276794,-0.68845215,2.026938,0.012820,0.006410,0.054
28613,2.79136,0.70937508,0.27397495,0.01664997,0.11154785,1.326938,0.018000,0.009000,0.404
28614,2.21636,0.73385692,0.25928585,0.00685723,-0.28845215,1.676938,0.018000,0.009000,0.229
28615,1.06636,0.65452715,0.30688371,0.03858914,0.51154785,2.376938,0.004514,0.002257,0.579
28616,1.21011,0.74751584,0.25109049,0.00139366,-0.98845215,1.939438,0.006590,0.003295,0.360
28617,2.36011,0.72954495,0.26187303,0.00858202,-0.18845215,2.639438,0.018000,0.009000,0.010
28618,2.93511,0.74230915,0.25421451,0.00347634,-0.58845215,2.289438,0.018000,0.009000,0.535
28619,1.78511,0.69933873,0.27999676,0.02066451,0.21154785,1.589438,0.014896,0.007448,0.185
28620,1.49761,0.73731853,0.25720888,0.00547259,-0.38845215,2.464438,0.010743,0.005372,0.448
28621,2.64761,0.67228932,0.29622641,0.03148427,0.41154785,1.764438,0.018000,0.009000,0.098
28622,2.07261,0.74549293,0.25230424,0.00220283,-0.78845215,1.414438,0.018000,0.009000,0.623
28623,0.92261,0.71755489,0.26906706,0.01337804,0.01154785,2.114438,0.002438,0.001219,0.273
28624,0.85073,0.74482648,0.25270411,0.00246941,-0.73845215,2.683188,0.001399,0.000700,0.251
28625,2.00073,0.71367679,0.27139393,0.01492929,0.06154785,1.983188,0.018000,0.009000,0.601
28626,2.57573,0.73568319,0.25819009,0.00612672,-0.33845215,1.633188,0.018000,0.009000,0.076
28627,1.42573,0.66380032,0.30131981,0.03487987,0.46154785,2.333188,0.009705,0.004853,0.426
28628,1.71323,0.74126246,0.25484253,0.00389502,-0.53845215,1.808188,0.013858,0.006929,0.338
28629,2.86323,0.69351759,0.28348944,0.02299296,0.26154785,2.508188,0.018000,0.009000,0.688
28630,2.28823,0.74709292,0.25134425,0.00156283,-0.93845215,2.158188,0.018000,0.009000,0.163
